seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	3067927	3068377	451	*	X00339	7004	3068478	3149842	81365	+	100	upstream	100	TEAD4
chr12	4429989	4430214	226	*	X00345	57103	4430359	4469190	38832	+	144	upstream	144	TIGAR
chr12	4430296	4430458	163	*	X00346	57103	4430359	4469190	38832	+	0	overlapStart	0	TIGAR
chr12	6579776	6580406	631	*	X00370	6843	6571404	6579843	8440	-	0	overlapStart	0	VAMP1
chr12	6602992	6603326	335	*	X00371	51258	6601316	6602471	1156	-	520	upstream	520	MRPL51
chr12	6602992	6603326	335	*	X00371	9918	6603298	6641132	37835	+	0	overlapStart	0	NCAPD2
chr12	6643041	6643425	385	*	X00372	2597	6643585	6647537	3953	+	159	upstream	159	GAPDH
chr12	6798113	6798979	867	*	X00374	171017	6775643	6798738	23096	-	0	overlapStart	0	ZNF384
chr12	6833047	6833516	470	*	X00375	50813	6833150	6841041	7892	+	0	overlapStart	0	COPS7A
chr12	6875985	6876358	374	*	X00377	8079	6857158	6876641	19484	-	0	inside	282	MLF2
chr12	6960409	6960449	41	*	X00378	8078	6961285	6975795	14511	+	835	upstream	835	USP5
chr12	6960409	6960449	41	*	X00378	83461	6953963	6960456	6494	-	0	inside	6	CDCA3
chr12	6960505	6960653	149	*	X00379	8078	6961285	6975795	14511	+	631	upstream	631	USP5
chr12	6960505	6960653	149	*	X00379	83461	6953963	6960456	6494	-	48	upstream	48	CDCA3
chr12	6961040	6961966	927	*	X00380	8078	6961285	6975795	14511	+	0	overlapStart	0	USP5
chr12	6961040	6961966	927	*	X00380	83461	6953963	6960456	6494	-	583	upstream	583	CDCA3
chr12	6982454	6982716	263	*	X00381	84727	6980100	6982521	2422	-	0	overlapStart	0	SPSB2
chr12	7013826	7014216	391	*	X00384	10233	7013897	7023406	9510	+	0	overlapStart	0	LRRC23
chr12	7055381	7055436	56	*	X00386	5777	7055740	7070479	14740	+	303	upstream	303	PTPN6
chr12	7055932	7055986	55	*	X00387	5777	7055740	7070479	14740	+	0	inside	191	PTPN6
chr12	7072124	7072219	96	*	X00388	406933	7073260	7073354	95	+	1040	upstream	1040	MIR141
chr12	7072124	7072219	96	*	X00388	406985	7072862	7072929	68	+	642	upstream	642	MIR200C
chr12	7072425	7072546	122	*	X00389	406933	7073260	7073354	95	+	713	upstream	713	MIR141
chr12	7072425	7072546	122	*	X00389	406985	7072862	7072929	68	+	315	upstream	315	MIR200C
chr12	7079706	7080238	533	*	X00390	10436	7079944	7105520	25577	+	0	overlapStart	0	EMG1
chr12	7079706	7080238	533	*	X00390	11331	7074515	7079916	5402	-	0	overlapStart	0	PHB2
chr12	7125790	7126284	495	*	X00391	10162	7085347	7125842	40496	-	0	overlapStart	0	LPCAT3
chr12	8395489	8395534	46	*	X00392	653113	8383645	8395542	11898	-	0	inside	7	FAM86FP
chr12	8395741	8396016	276	*	X00393	653113	8383645	8395542	11898	-	198	upstream	198	FAM86FP
chr12	8396057	8396423	367	*	X00394	653113	8383645	8395542	11898	-	514	upstream	514	FAM86FP
chr12	9102215	9102759	545	*	X00395	4074	9092957	9102357	9401	-	0	overlapStart	0	M6PR
chr12	9600383	9600648	266	*	X00396	440081	9570287	9600768	30482	-	0	inside	119	DDX12P
chr12	9600763	9601034	272	*	X00397	440081	9570287	9600768	30482	-	0	overlapStart	0	DDX12P
chr12	10364756	10365148	393	*	X00398	23710	10365489	10375724	10236	+	340	upstream	340	GABARAPL1
chr12	12419751	12420291	541	*	X00399	4040	12268961	12419811	150851	-	0	overlapStart	0	LRP6
chr12	12509841	12510149	309	*	X00400	118426	12510020	12619838	109819	+	0	overlapStart	0	BORCS5
chr12	12509841	12510149	309	*	X00400	503693	12508342	12510001	1660	-	0	overlapStart	0	LOH12CR2
chr12	12764611	12765108	498	*	X00401	1389	12764831	12798041	33211	+	0	overlapStart	0	CREBL2
chr12	12869881	12869957	77	*	X00402	1027	12870302	12875305	5004	+	344	upstream	344	CDKN1B
chr12	12870367	12870382	16	*	X00403	1027	12870302	12875305	5004	+	0	inside	64	CDKN1B
chr12	13043647	13044390	744	*	X00407	9052	13043956	13066600	22645	+	0	overlapStart	0	GPRC5A
chr12	13153177	13153194	18	*	X00409	50865	13127799	13153243	25445	-	0	inside	48	HEBP1
chr12	13153177	13153194	18	*	X00409	93164	13153376	13157764	4389	+	181	upstream	181	HTR7P1
chr12	13153390	13153525	136	*	X00410	50865	13127799	13153243	25445	-	146	upstream	146	HEBP1
chr12	13153390	13153525	136	*	X00410	93164	13153376	13157764	4389	+	0	inside	13	HTR7P1
chr12	13349030	13349561	532	*	X00416	2012	13349602	13369708	20107	+	40	upstream	40	EMP1
chr12	14956299	14956673	375	*	X00417	144608	14956506	14976791	20286	+	0	overlapStart	0	C12orf60
chr12	14956299	14956673	375	*	X00417	51729	14939412	14956401	16990	-	0	overlapStart	0	WBP11
chr12	15942267	15942730	464	*	X00418	2059	15773075	15942510	169436	-	0	overlapStart	0	EPS8
chr12	16035173	16035517	345	*	X00419	11171	16035288	16056410	21123	+	0	overlapStart	0	STRAP
chr12	21654541	21654596	56	*	X00420	51026	21654699	21671337	16639	+	102	upstream	102	GOLT1B
chr12	21654541	21654596	56	*	X00420	5965	21621844	21654603	32760	-	0	inside	6	RECQL
chr12	21654664	21654715	52	*	X00421	51026	21654699	21671337	16639	+	0	overlapStart	0	GOLT1B
chr12	21654664	21654715	52	*	X00421	5965	21621844	21654603	32760	-	60	upstream	60	RECQL
chr12	22697302	22697751	450	*	X00422	9847	22601518	22697452	95935	-	0	overlapStart	0	C2CD5
chr12	22777860	22778261	402	*	X00423	55500	22778076	22843608	65533	+	0	overlapStart	0	ETNK1
chr12	25403796	25404181	386	*	X00426	3845	25358180	25403863	45684	-	0	overlapStart	0	KRAS
chr12	26278800	26279207	408	*	X00430	79365	26272959	26278003	5045	-	796	upstream	796	BHLHE41
chr12	26985984	26986213	230	*	X00433	3709	26488285	26986131	497847	-	0	overlapStart	0	ITPR2
chr12	27090780	27091618	839	*	X00434	26127	27091305	27119581	28277	+	0	overlapStart	0	FGFR1OP2
chr12	27090780	27091618	839	*	X00434	55726	27058112	27091254	33143	-	0	overlapStart	0	INTS13
chr12	27167169	27167318	150	*	X00435	51768	27124506	27167339	42834	-	0	inside	20	TM7SF3
chr12	27167412	27167538	127	*	X00436	51768	27124506	27167339	42834	-	72	upstream	72	TM7SF3
chr12	27396989	27397344	356	*	X00437	23012	27397078	27478890	81813	+	0	overlapStart	0	STK38L
chr12	27676839	27677421	583	*	X00438	8496	27677045	27848497	171453	+	0	overlapStart	0	PPFIBP1
chr12	27863656	27863847	192	*	X00439	60488	27863706	27909237	45532	+	0	overlapStart	0	MRPS35
chr12	27932988	27933158	171	*	X00440	57542	27933187	27955973	22787	+	28	upstream	28	KLHL42
chr12	30907560	30907810	251	*	X00443	65981	30862486	30907448	44963	-	111	upstream	111	CAPRIN2
chr12	30908024	30908166	143	*	X00444	65981	30862486	30907448	44963	-	575	upstream	575	CAPRIN2
chr12	31226562	31227250	689	*	X00445	100506660	31173697	31226781	53085	-	0	overlapStart	0	DDX11-AS1
chr12	31226562	31227250	689	*	X00445	1663	31226779	31257725	30947	+	0	overlapStart	0	DDX11
chr12	31479025	31479140	116	*	X00446	58516	31433520	31479159	45640	-	0	inside	18	SINHCAF
chr12	31479290	31479334	45	*	X00447	58516	31433520	31479159	45640	-	130	upstream	130	SINHCAF
chr12	31881753	31882381	629	*	X00449	196394	31824071	31882108	58038	-	0	overlapStart	0	AMN1
chr12	32259633	32259822	190	*	X00450	636	32260185	32531141	270957	+	362	upstream	362	BICD1
chr12	32831910	32832521	612	*	X00452	10059	32832137	32898584	66448	+	0	overlapStart	0	DNM1L
chr12	33049578	33050301	724	*	X00453	5318	32943680	33049780	106101	-	0	overlapStart	0	PKP2
chr12	39836772	39837486	715	*	X00454	55605	39687030	39837192	150163	-	0	overlapStart	0	KIF21A
chr12	42538456	42538880	425	*	X00455	283464	42475648	42538673	63026	-	0	overlapStart	0	GXYLT1
chr12	44152526	44152843	318	*	X00456	51135	44152747	44183346	30600	+	0	overlapStart	0	IRAK4
chr12	44152526	44152843	318	*	X00456	83448	44122410	44152620	30211	-	0	overlapStart	0	PUS7L
chr12	44200036	44200250	215	*	X00457	5756	44187526	44200178	12653	-	0	overlapStart	0	TWF1
chr12	45609700	45609943	244	*	X00458	196527	45609770	45834187	224418	+	0	overlapStart	0	ANO6
chr12	45609700	45609943	244	*	X00458	51054	45566817	45609789	42973	-	0	overlapStart	0	PLEKHA8P1
chr12	46121551	46121671	121	*	X00460	196528	46123620	46301819	178200	+	1948	upstream	1948	ARID2
chr12	46121551	46121671	121	*	X00460	400027	46119503	46121704	2202	-	0	inside	32	LINC00938
chr12	46122517	46122615	99	*	X00462	196528	46123620	46301819	178200	+	1004	upstream	1004	ARID2
chr12	46122517	46122615	99	*	X00462	400027	46119503	46121704	2202	-	812	upstream	812	LINC00938
chr12	46662958	46662961	4	*	X00464	81539	46576841	46663208	86368	-	0	inside	246	SLC38A1
chr12	46766672	46766875	204	*	X00467	54407	46751971	46766645	14675	-	26	upstream	26	SLC38A2
chr12	48099648	48099947	300	*	X00469	79657	48055715	48099844	44130	-	0	overlapStart	0	RPAP3
chr12	48298693	48299144	452	*	X00474	7421	48235320	48298814	63495	-	0	overlapStart	0	VDR
chr12	48357429	48357537	109	*	X00475	79022	48357330	48362661	5332	+	0	inside	98	TMEM106C
chr12	48551210	48551561	352	*	X00477	140461	48541572	48551377	9806	-	0	overlapStart	0	ASB8
chr12	49075611	49076333	723	*	X00479	54934	49046995	49076035	29041	-	0	overlapStart	0	KANSL2
chr12	49110517	49110916	400	*	X00480	904	49082241	49110781	28541	-	0	overlapStart	0	CCNT1
chr12	49245873	49246215	343	*	X00481	9416	49223539	49245957	22419	-	0	overlapStart	0	DDX23
chr12	49351175	49351404	230	*	X00483	377	49329992	49351252	21261	-	0	overlapStart	0	ARF3
chr12	49412398	49412776	379	*	X00484	5571	49396055	49412629	16575	-	0	overlapStart	0	PRKAG1
chr12	49463941	49463981	41	*	X00485	121268	49458468	49463775	5308	-	165	upstream	165	RHEBL1
chr12	49463514	49463782	269	*	X00486	121268	49458468	49463775	5308	-	0	overlapStart	0	RHEBL1
chr12	49504413	49504842	430	*	X00487	55716	49490923	49504680	13758	-	0	overlapStart	0	LMBR1L
chr12	49525152	49525535	384	*	X00488	10376	49521567	49525304	3738	-	0	overlapStart	0	TUBA1B
chr12	49716621	49716811	191	*	X00490	10024	49716971	49725514	8544	+	159	upstream	159	TROAP
chr12	49716994	49717179	186	*	X00491	10024	49716971	49725514	8544	+	0	inside	22	TROAP
chr12	50016994	50017422	429	*	X00492	25766	50017197	50038452	21256	+	0	overlapStart	0	PRPF40B
chr12	50135029	50135434	406	*	X00493	7009	50135293	50158717	23425	+	0	overlapStart	0	TMBIM6
chr12	50222087	50222516	430	*	X00495	100286844	50222326	50234937	12612	+	0	overlapStart	0	BCDIN3D-AS1
chr12	50222087	50222516	430	*	X00495	57701	50184929	50222208	37280	-	0	overlapStart	0	NCKAP5L
chr12	50236581	50237042	462	*	X00496	144233	50229826	50236912	7087	-	0	overlapStart	0	BCDIN3D
chr12	50419098	50419349	252	*	X00497	29127	50382945	50419307	36363	-	0	overlapStart	0	RACGAP1
chr12	50505440	50505540	101	*	X00498	84987	50505764	50514240	8477	+	223	upstream	223	COX14
chr12	50505708	50506090	383	*	X00499	84987	50505764	50514240	8477	+	0	overlapStart	0	COX14
chr12	50561391	50561621	231	*	X00500	91012	50523581	50561097	37517	-	293	upstream	293	CERS5
chr12	50560890	50561221	332	*	X00501	91012	50523581	50561097	37517	-	0	overlapStart	0	CERS5
chr12	50628218	50628385	168	*	X00502	100302220	50627925	50627995	71	-	222	upstream	222	MIR1293
chr12	50677222	50677314	93	*	X00503	51474	50569563	50677353	107791	-	0	inside	38	LIMA1
chr12	50677386	50677556	171	*	X00504	51474	50569563	50677353	107791	-	32	upstream	32	LIMA1
chr12	50794510	50794847	338	*	X00505	113251	50794592	50873788	79197	+	0	overlapStart	0	LARP4
chr12	50898711	50899007	297	*	X00506	57609	50898768	51142450	243683	+	0	overlapStart	0	DIP2B
chr12	51157552	51157816	265	*	X00508	466	51157789	51214943	57155	+	0	overlapStart	0	ATF1
chr12	51441638	51442165	528	*	X00511	25875	51442082	51454207	12126	+	0	overlapStart	0	LETMD1
chr12	51477296	51477623	328	*	X00512	81566	51454988	51477454	22467	-	0	overlapStart	0	CSRNP2
chr12	52345490	52345493	4	*	X00514	91	52345451	52390863	45413	+	0	inside	38	ACVR1B
chr12	52463249	52463604	356	*	X00519	60673	52463758	52471279	7522	+	153	upstream	153	ATG101
chr12	52585652	52586154	503	*	X00533	144501	52562780	52585784	23005	-	0	overlapStart	0	KRT80
chr12	52586213	52586433	221	*	X00534	144501	52562780	52585784	23005	-	428	upstream	428	KRT80
chr12	52626578	52626929	352	*	X00537	3855	52626954	52642709	15756	+	24	upstream	24	KRT7
chr12	53343417	53343903	487	*	X00550	3856	53290971	53343650	52680	-	0	overlapStart	0	KRT8
chr12	53399818	53400394	577	*	X00551	1975	53400062	53435993	35932	+	0	overlapStart	0	EIF4B
chr12	53447899	53448493	595	*	X00552	283335	53436973	53448222	11250	-	0	overlapStart	0	LOC283335
chr12	53472768	53473486	719	*	X00553	84926	53458100	53473204	15105	-	0	overlapStart	0	SPRYD3
chr12	53574123	53574603	481	*	X00555	283337	53574535	53584654	10120	+	0	overlapStart	0	ZNF740
chr12	53626159	53626393	235	*	X00558	5916	53604350	53626040	21691	-	118	upstream	118	RARG
chr12	53625601	53625933	333	*	X00559	5916	53604350	53626040	21691	-	0	inside	106	RARG
chr12	53626450	53626979	530	*	X00560	5916	53604350	53626040	21691	-	409	upstream	409	RARG
chr12	53689173	53689401	229	*	X00563	5204	53689235	53693234	4000	+	0	overlapStart	0	PFDN5
chr12	53715032	53715457	426	*	X00564	8086	53701240	53715412	14173	-	0	overlapStart	0	AAAS
chr12	53773761	53774616	856	*	X00568	6667	53773979	53810226	36248	+	0	overlapStart	0	SP1
chr12	53773182	53773427	246	*	X00569	6667	53773979	53810226	36248	+	551	upstream	551	SP1
chr12	53835212	53835584	373	*	X00570	5094	53835433	53874946	39514	+	0	overlapStart	0	PCBP2
chr12	53835212	53835584	373	*	X00570	54458	53835433	53840427	4995	+	0	overlapStart	0	PRR13
chr12	53894405	53895419	1015	*	X00572	6895	53894705	53900215	5511	+	0	overlapStart	0	TARBP2
chr12	53894405	53895419	1015	*	X00572	7786	53874276	53893444	19169	-	960	upstream	960	MAP3K12
chr12	54019577	54020369	793	*	X00573	11016	53901640	54020199	118560	-	0	overlapStart	0	ATF7
chr12	54332208	54332273	66	*	X00577	3229	54332576	54340328	7753	+	302	upstream	302	HOXC13
chr12	54332486	54332708	223	*	X00578	3229	54332576	54340328	7753	+	0	overlapStart	0	HOXC13
chr12	54674315	54674518	204	*	X00580	23468	54624731	54673915	49185	-	399	upstream	399	CBX5
chr12	54674315	54674518	204	*	X00580	3178	54674488	54680872	6385	+	0	overlapStart	0	HNRNPA1
chr12	54718858	54718956	99	*	X00581	22818	54718874	54745635	26762	+	0	overlapStart	0	COPZ1
chr12	56211440	56211593	154	*	X00584	29095	56211806	56214959	3154	+	212	upstream	212	ORMDL2
chr12	56211440	56211593	154	*	X00584	84324	56146247	56211540	65294	-	0	overlapStart	0	SARNP
chr12	56211686	56211913	228	*	X00585	29095	56211806	56214959	3154	+	0	overlapStart	0	ORMDL2
chr12	56211686	56211913	228	*	X00585	84324	56146247	56211540	65294	-	145	upstream	145	SARNP
chr12	56367230	56367506	277	*	X00587	5869	56367697	56390467	22771	+	190	upstream	190	RAB5B
chr12	56367745	56368033	289	*	X00588	5869	56367697	56390467	22771	+	0	inside	47	RAB5B
chr12	56390865	56390942	78	*	X00589	6821	56391043	56399309	8267	+	100	upstream	100	SUOX
chr12	56391019	56391089	71	*	X00590	6821	56391043	56399309	8267	+	0	overlapStart	0	SUOX
chr12	56435375	56435657	283	*	X00591	6231	56435686	56438007	2322	+	28	upstream	28	RPS26
chr12	56473544	56474090	547	*	X00592	2065	56473809	56497291	23483	+	0	overlapStart	0	ERBB3
chr12	56497842	56498500	659	*	X00593	5036	56498103	56507694	9592	+	0	overlapStart	0	PA2G4
chr12	56512220	56512418	199	*	X00594	84872	56512030	56516278	4249	+	0	inside	189	ZC3H10
chr12	56521628	56521729	102	*	X00595	23344	56521986	56538460	16475	+	256	upstream	256	ESYT1
chr12	56521946	56522140	195	*	X00596	23344	56521986	56538460	16475	+	0	overlapStart	0	ESYT1
chr12	56546127	56546360	234	*	X00597	140465	56546204	56551771	5568	+	0	overlapStart	0	MYL6B
chr12	56552118	56552201	84	*	X00598	4637	56552045	56555366	3322	+	0	inside	72	MYL6
chr12	56583177	56583367	191	*	X00599	6601	56555636	56583351	27716	-	0	overlapStart	0	SMARCC2
chr12	56583439	56583527	89	*	X00600	6601	56555636	56583351	27716	-	87	upstream	87	SMARCC2
chr12	56615506	56615965	460	*	X00601	10193	56596288	56615753	19466	-	0	overlapStart	0	RNF41
chr12	56617930	56618255	326	*	X00602	79035	56618125	56623638	5514	+	0	overlapStart	0	NABP2
chr12	56693758	56694370	613	*	X00603	1431	56665483	56694175	28693	-	0	overlapStart	0	CS
chr12	56709630	56710279	650	*	X00604	10330	56704213	56710128	5916	-	0	overlapStart	0	CNPY2
chr12	56727721	56727972	252	*	X00605	9924	56710007	56727837	17831	-	0	overlapStart	0	PAN2
chr12	56753826	56754000	175	*	X00606	6773	56735382	56754037	18656	-	0	inside	36	STAT2
chr12	56754163	56754404	242	*	X00607	6773	56735382	56754037	18656	-	125	upstream	125	STAT2
chr12	56842902	56843257	356	*	X00608	8914	56810157	56843200	33044	-	0	overlapStart	0	TIMELESS
chr12	57030457	57030606	150	*	X00610	11176	56989380	57030163	40784	-	293	upstream	293	BAZ2A
chr12	57039675	57039842	168	*	X00611	26789	57038811	57038885	75	-	789	upstream	789	SNORD59A
chr12	57039675	57039842	168	*	X00611	506	57031959	57039852	7894	-	0	inside	9	ATP5F1B
chr12	57039923	57040201	279	*	X00612	26789	57038811	57038885	75	-	1037	upstream	1037	SNORD59A
chr12	57039923	57040201	279	*	X00612	506	57031959	57039852	7894	-	70	upstream	70	ATP5F1B
chr12	57082321	57082598	278	*	X00613	10728	57057125	57082078	24954	-	242	upstream	242	PTGES3
chr12	57119358	57119405	48	*	X00614	4666	57106211	57119326	13116	-	31	upstream	31	NACA
chr12	57472435	57472592	158	*	X00616	23306	57449426	57472574	23149	-	0	overlapStart	0	NEMP1
chr12	57472780	57472891	112	*	X00617	23306	57449426	57472574	23149	-	205	upstream	205	NEMP1
chr12	57480904	57482006	1103	*	X00618	4665	57482677	57489259	6583	+	670	upstream	670	NAB2
chr12	57482397	57482631	235	*	X00619	4665	57482677	57489259	6583	+	45	upstream	45	NAB2
chr12	57482783	57482949	167	*	X00620	4665	57482677	57489259	6583	+	0	inside	105	NAB2
chr12	57521393	57522093	701	*	X00623	4035	57522282	57607125	84844	+	188	upstream	188	LRP1
chr12	57824749	57825005	257	*	X00624	22864	57643354	57824788	181435	-	0	overlapStart	0	R3HDM2
chr12	57916023	57916341	319	*	X00625	114785	57916659	57923931	7273	+	317	upstream	317	MBD6
chr12	57916023	57916341	319	*	X00625	1649	57910371	57914300	3930	-	1722	upstream	1722	DDIT3
chr12	58119884	58120134	251	*	X00626	100130776	58120023	58122139	2117	+	0	overlapStart	0	AGAP2-AS1
chr12	58145963	58146214	252	*	X00627	1019	58141510	58146230	4721	-	0	inside	15	CDK4
chr12	58146413	58146517	105	*	X00628	1019	58141510	58146230	4721	-	182	upstream	182	CDK4
chr12	58148568	58148727	160	*	X00629	92979	58148881	58154193	5313	+	153	upstream	153	MARCHF9
chr12	58165681	58166136	456	*	X00630	25895	58166383	58176324	9942	+	246	upstream	246	EEF1AKMT3
chr12	58165681	58166136	456	*	X00630	4234	58162351	58165914	3564	-	0	overlapStart	0	METTL1
chr12	58240713	58241051	339	*	X00631	10106	58213710	58240747	27038	-	0	overlapStart	0	CTDSP2
chr12	58334963	58335212	250	*	X00633	91419	58335445	58351052	15608	+	232	upstream	232	ATP23
chr12	58335319	58335613	295	*	X00634	91419	58335445	58351052	15608	+	0	overlapStart	0	ATP23
chr12	62653887	62654250	364	*	X00635	338811	62102029	62653925	551897	-	0	overlapStart	0	TAFA2
chr12	62653887	62654250	364	*	X00635	9958	62654121	62803501	149381	+	0	overlapStart	0	USP15
chr12	62996899	62997299	401	*	X00636	283416	62995531	62997214	1684	-	0	overlapStart	0	LINC01465
chr12	62996899	62997299	401	*	X00636	406891	62997466	62997549	84	+	166	upstream	166	MIRLET7I
chr12	64237472	64237996	525	*	X00638	57522	64238541	64541613	303073	+	544	upstream	544	SRGAP1
chr12	64615901	64616161	261	*	X00639	144577	64586419	64616076	29658	-	0	overlapStart	0	C12orf66
chr12	64797795	64798465	671	*	X00640	11260	64798153	64842463	44311	+	0	overlapStart	0	XPOT
chr12	65153158	65153437	280	*	X00641	2799	65107222	65153226	46005	-	0	overlapStart	0	GNS
chr12	65563181	65563417	237	*	X00642	23592	65563351	65642141	78791	+	0	overlapStart	0	LEMD3
chr12	66696249	66696354	106	*	X00643	92797	66696335	66737423	41089	+	0	overlapStart	0	HELB
chr12	67662896	67663388	493	*	X00644	55832	67663061	67708388	45328	+	0	overlapStart	0	CAND1
chr12	68725980	68726105	126	*	X00646	56890	68688346	68726161	37816	-	0	inside	55	MDM1
chr12	68726317	68726432	116	*	X00647	56890	68688346	68726161	37816	-	155	upstream	155	MDM1
chr12	69004442	69004903	462	*	X00648	5908	69004619	69054385	49767	+	0	overlapStart	0	RAP1B
chr12	69139762	69140095	334	*	X00649	55508	69139936	69159853	19918	+	0	overlapStart	0	SLC35E3
chr12	69201700	69202022	323	*	X00650	4193	69201971	69239320	37350	+	0	overlapStart	0	MDM2
chr12	69633161	69633444	284	*	X00652	11052	69633317	69668138	34822	+	0	overlapStart	0	CPSF6
chr12	69979134	69979415	282	*	X00653	100500903	69978502	69978603	102	-	530	upstream	530	MIR3913-1
